xi,Repsi,log_mod_z,resid
-150.75,2.484526184067307,2.4848156891357394,-0.0002895050684323941
-150.5,2.4828661918288617,2.4831566594233285,-0.0002904675944668256
-150.25,2.481203439031579,2.481494873960141,-0.00029143492856187336
-150.0,2.4795379164772258,2.479830323580019,-0.0002924071027932129
-149.75,2.4778696149215116,2.4781629990710163,-0.00029338414950474956
-149.5,2.476198525073783,2.476492891175093,-0.00029436610131039487
-149.25,2.4745246375967085,2.4748199905878066,-0.00029535299109806346
-149.0,2.4728479431059713,2.4731442879580032,-0.0002963448520318934
-148.75,2.471168432169949,2.4714657738875028,-0.00029734171755357863
-148.5,2.4694860953093962,2.469784438930784,-0.00029834362138769777
-148.25,2.4678009229971236,2.4681002735946675,-0.0002993505975439348
-148.0,2.466112905657674,2.4664132683379916,-0.000300362680317523
-147.75,2.4644220336669966,2.464723413571292,-0.00030137990429546235
-147.5,2.462728297352115,2.4630306996564726,-0.00030240230435740756
-147.25,2.4610316869907978,2.461335116906478,-0.000303429915680109
-147.0,2.459332192811222,2.4596366555849603,-0.000304462773738301
-146.75,2.457629804991635,2.457935305905946,-0.00030550091431091886
-146.5,2.4559245136600154,2.4562310580334956,-0.0003065443734802109
-146.25,2.4542163088937268,2.4545239020813656,-0.0003075931876388438
-146.0,2.4525051807191733,2.4528138281126637,-0.00030864739349034664
-145.75,2.4507911191114493,2.4511008261395033,-0.00030970702805399597
-145.5,2.4490741139939862,2.4493848861226524,-0.000310772128666148
-145.25,2.447354155238197,2.447665997971183,-0.00031184273298556775
-145.0,2.445631232663119,2.4459441515421148,-0.0003129188789956494
-144.75,2.4439053360350504,2.4442193366400584,-0.0003140006050079691
-144.5,2.4421764550671843,2.44249154301685,-0.00031508794966583764
-144.25,2.440444579419244,2.440760760371192,-0.0003161809519478531
-144.0,2.438709698697109,2.4390269783482794,-0.00031727965117056556
-143.75,2.436971802452441,2.4372901865394345,-0.00031838408699336185
-143.5,2.435230880182307,2.4355503744817275,-0.0003194942994206862
-143.25,2.433486921328796,2.433807531657603,-0.0003206103288069251
-143.0,2.4317399152786385,2.432061647494498,-0.00032173221585951595
-142.75,2.4299898513628144,2.4303127113644556,-0.00032286000164116757
-142.5,2.428236718856165,2.428560712583742,-0.00032399372757696554
-142.25,2.4264805069769957,2.4268056404124505,-0.0003251334354548163
-142.0,2.4247212048866804,2.4250474840541125,-0.0003262791674321086
-141.75,2.4229588016892585,2.423286232655295,-0.0003274309660366015
-141.5,2.42119328643103,2.4215218753052032,-0.0003285888741730858
-141.25,2.4194246481001467,2.419754401035273,-0.00032975293512649273
-141.0,2.4176528756262003,2.4179837988187654,-0.00033092319256500247
-140.75,2.4158779578798053,2.4162100575703502,-0.00033209969054492916
-140.5,2.4140998836721805,2.414433166145696,-0.0003332824735156059
-140.25,2.4123186417547244,2.412653113341046,-0.00033447158632160523
-140.0,2.410534220818589,2.4108698878927988,-0.00033566707420984443
-139.75,2.4087466094942482,2.409083478477078,-0.00033686898282958566
-139.5,2.4069557963510624,2.407293873709305,-0.00033807735824264995
-139.25,2.4051617698968397,2.4055010621437627,-0.0003392922469229731
-139.0,2.4033645185773955,2.4037050322731575,-0.0003405136957619348
-138.75,2.4015640307761013,2.4019057725281763,-0.0003417417520750199
-138.5,2.3997602948134378,2.400103271277042,-0.0003429764636040389
-138.25,2.397953298946538,2.3982975168250618,-0.00034421787852378927
-138.0,2.396143031368729,2.396488497414174,-0.00034546604544516413
-137.75,2.3943294802090676,2.394676201222488,-0.00034672101342048123
-137.5,2.3925126335318754,2.3928606163638233,-0.0003479828319479239
-137.25,2.3906924793362636,2.3910417308872414,-0.0003492515509777583
-137.0,2.3888690055556605,2.3892195327765764,-0.00035052722091588606
-136.75,2.3870422000573295,2.387394009949958,-0.0003518098926287294
-136.5,2.3852120506418837,2.385565150259333,-0.0003530996174494483
-136.25,2.3833785450427984,2.3837329414899804,-0.0003543964471819372
-136.0,2.3815416709259165,2.381897371360024,-0.00035570043410748653
-135.75,2.3797014158889507,2.380058427519939,-0.0003570116309883353
-135.5,2.3778577674609793,2.378216097552054,-0.00035833009107477665
-135.25,2.376010713101942,2.3763703689700497,-0.00035965586810782213
-135.0,2.374160240202124,2.374521229218452,-0.0003609890163280838
-134.75,2.3723063360816408,2.37266866567212,-0.00036232959047932667
-134.5,2.3704489879899184,2.370812665635732,-0.00036367764581335393
-134.25,2.368588183105162,2.3689532163432614,-0.00036503323809933264
-134.0,2.3667239085338303,2.367090304957454,-0.00036639642362379377
-133.75,2.364856151310094,2.3652239185692956,-0.0003677672592017345
-133.5,2.3629848983952972,2.3633540441974774,-0.0003691458021801708
-133.25,2.3611101366774103,2.361480668787855,-0.00037053211044479895
-133.0,2.3592318529704785,2.359603779212903,-0.0003719262424244363
-132.75,2.3573500340140634,2.3577233622711637,-0.0003733282571003471
-132.5,2.3554646664726837,2.355839404686692,-0.0003747382140084632
-132.25,2.3535757369352446,2.353951893108494,-0.0003761561732495977
-132.0,2.3516832319144676,2.352060814109961,-0.0003775821954934422
-131.75,2.3497871378463104,2.350166154188296,-0.0003790163419856718
-131.5,2.347887441089384,2.3482678997639397,-0.000380458674555495
-131.25,2.3459841279243645,2.3463660371799837,-0.0003819092556192061
-131.0,2.3440771845533956,2.344460552701587,-0.0003833681481912876
-130.75,2.34216659709949,2.342551432515378,-0.000384835415887963
-130.5,2.3402523516059213,2.3406386627288573,-0.0003863111229360783
-130.25,2.3383344340356147,2.3387222293697927,-0.00038779533417798717
-130.0,2.3364128302705254,2.336802118385607,-0.0003892881150817651
-129.75,2.3344875261110176,2.3348783156427624,-0.00039078953174476183
-129.5,2.3325585072752317,2.332950806926136,-0.0003922996509042598
-129.25,2.3306257593984507,2.331019577938394,-0.000393818539943247
-129.0,2.3286892680324565,2.329084614299353,-0.00039534626689663455
-128.75,2.3267490186448807,2.327145901545343,-0.00039688290046235863
-128.5,2.3248049966185516,2.325203425128558,-0.00039842851000626567
-128.25,2.322857187250831,2.3232571704164013,-0.0003999831655705499
-128.0,2.3209055757529478,2.32130712269083,-0.0004015469378821912
-127.75,2.3189501472493235,2.3193532671476844,-0.0004031198983609485
-127.5,2.3169908867768902,2.317395588896017,-0.00040470211912690957
-127.25,2.315027779284406,2.315434072957415,-0.0004062936730089284
-127.0,2.313060809631757,2.3134687042653104,-0.0004078946335535072
-126.75,2.3110899625892576,2.3114994676642913,-0.00040950507503367817
-126.5,2.309115222836944,2.309526347909399,-0.0004111250724552207
-126.25,2.3071365749638564,2.3075493296654255,-0.00041275470156909577
-126.0,2.3051540034673184,2.3055683975061956,-0.00041439403887721937
-125.75,2.303167492752208,2.303583535913851,-0.0004160431616426763
-125.5,2.3011770271302194,2.301594729278118,-0.00041770214789860205
-125.25,2.2991825908191204,2.2996019618955774,-0.0004193710764570646
-125.0,2.2971841679419995,2.2976052179689197,-0.0004210500269201667
-124.75,2.295181742526509,2.2956044816061962,-0.0004227390796871511
-124.5,2.293175298504096,2.293599736820061,-0.0004244383159650589
-124.25,2.291164819709229,2.291590967527009,-0.0004261478177798317
-124.0,2.2891502898786182,2.289578157546601,-0.00042786766798297293
-123.75,2.287131692650421,2.2875612906006855,-0.0004295979502644265
-123.5,2.285109011563447,2.285540350312609,-0.0004313387491619025
-123.25,2.283082230056351,2.2835153202064222,-0.00043309015007109153
-123.0,2.281051331466819,2.2814861837060763,-0.0004348522392572107
-122.75,2.2790162990307454,2.279452924134607,-0.0004366251038616653
-122.5,2.2769771158814014,2.2774155247133208,-0.00043840883191936797
-122.25,2.274933765048597,2.2753739685609604,-0.00044020351236362387
-122.0,2.2728862294578307,2.2733282386928706,-0.0004420092350398974
-121.75,2.2708344919294348,2.271278318020153,-0.00044382609071824675
-121.5,2.268778535177709,2.2692241893488103,-0.00044565417110131733
-121.25,2.2667183418100447,2.267165835378884,-0.000447493568839441
-121.0,2.264653894326043,2.2651032387035834,-0.000449344377540406
-120.75,2.2625851751166213,2.2630363818084023,-0.00045120669178100314
-120.5,2.2605121664631116,2.2609652470702315,-0.0004530806071199045
-120.25,2.2584348505363474,2.2588898167564597,-0.00045496622011231835
-120.0,2.256353209395746,2.256810073024062,-0.0004568636283162064
-119.75,2.254267224988374,2.2547259979186856,-0.00045877293031137967
-119.5,2.252176879148012,2.252637573373721,-0.00046069422570882423
-119.25,2.250082153594199,2.2505447812093635,-0.00046262761516446815
-119.0,2.2479830299312766,2.248447603131669,-0.00046457320039250405
-118.75,2.2458794896474163,2.246346020731594,-0.00046653108417782363
-118.5,2.2437715141136403,2.244240015484032,-0.0004685013703915608
-118.25,2.241659084582831,2.242129568746834,-0.00047048416400308213
-118.0,2.2395421821887274,2.240014661759822,-0.00047247957109464167
-117.75,2.2374207879449157,2.2378952756437918,-0.00047448769887603603
-117.5,2.235294882743806,2.235771391399503,-0.0004765086556970388
-117.25,2.2331644473555983,2.233642989906663,-0.0004785425510647201
-117.0,2.231029462427237,2.231510051922894,-0.0004805894956572132
-116.75,2.228889908481356,2.2293725580826935,-0.00048264960133748147
-116.5,2.2267457659152123,2.227230488896383,-0.0004847229811706377
-116.25,2.2245970149996053,2.2250838247490434,-0.00048680974943815514
-116.0,2.2224436358777893,2.2229325458994427,-0.0004889100216534104
-115.75,2.2202856085643674,2.220776632478947,-0.000491023914579447
-115.5,2.2181229129441817,2.2186160644904245,-0.0004931515462427427
-115.25,2.2159555287711847,2.216450821807136,-0.0004952930359514163
-115.0,2.2137834356673016,2.2142808841716137,-0.0004974485043121035
-114.75,2.2116066131212797,2.2121062311945243,-0.000499618073244612
-114.5,2.209425040487525,2.2099268423535268,-0.0005018018660019052
-114.25,2.207238696984925,2.2077426969921126,-0.0005040000071874218
-114.0,2.2050475616956633,2.2055537743184326,-0.0005062126227692865
-113.75,2.202851613564012,2.2033600534041167,-0.0005084398401047352
-113.5,2.2006508313951216,2.201161513183073,-0.0005106817879512171
-113.25,2.1984451938537903,2.1989581324502803,-0.0005129385964899313
-113.0,2.196234679463221,2.1967498898605644,-0.0005152103973435906
-112.75,2.194019266603765,2.1945367639273603,-0.0005174973235955171
-112.5,2.191798933511655,2.1923187330214624,-0.000519799509807406
-112.25,2.189573658277718,2.19009577536976,-0.0005221170920419738
-112.0,2.1873434188460767,2.1878678690539584,-0.0005244502078816105
-111.75,2.185108193012838,2.185634992009287,-0.0005267989964488073
-111.5,2.1828679584247657,2.183397122023192,-0.0005291635984261411
-111.25,2.1806226925779346,2.181154236734014,-0.0005315441560793666
-111.0,2.178372372816376,2.178906313629653,-0.0005339408132769563
-110.75,2.176116976330704,2.1766533300462165,-0.0005363537155127496
-110.5,2.1738564801567244,2.174395263166652,-0.0005387830099277124
-110.25,2.171590861174034,2.1721320900193652,-0.0005412288453312541
-110.0,2.1693200961045958,2.169863787476824,-0.0005436913722283165
-109.75,2.1670441615113067,2.167590332254143,-0.0005461707428362494
-109.5,2.1647630337965422,2.1653117009076546,-0.0005486671111123442
-109.25,2.1624766892006866,2.1630278698334644,-0.0005511806327778146
-109.0,2.1601851038006465,2.160738815265987,-0.0005537114653404451
-108.75,2.1578882535083497,2.1584445132764696,-0.0005562597681199044
-108.5,2.15558611406922,2.156144939771492,-0.0005588257022721699
-108.25,2.1532786610606425,2.1538400704914595,-0.0005614094308170614
-108.0,2.150965869890405,2.151529881009067,-0.0005640111186622221
-107.75,2.148647715795124,2.149214346727754,-0.0005666309326297636
-107.5,2.146324173838654,2.146893442880137,-0.0005692690414829116
-107.25,2.143995218910473,2.1445671445264267,-0.0005719256159535391
-107.0,2.1416608257240544,2.142235426552825,-0.0005746008287705884
-106.75,2.139320968815217,2.1398982636699038,-0.0005772948546867163
-106.5,2.1369756225404584,2.1375556304109646,-0.0005800078705062717
-106.25,2.134624761075263,2.1352075011303806,-0.0005827400551177142
-106.0,2.1322683584123965,2.1328538500019154,-0.0005854915895189272
-105.75,2.1299063883601788,2.1304946510170284,-0.0005882626568496363
-105.5,2.127538824540732,2.1281298779831523,-0.0005910534424202751
-105.25,2.125165640388212,2.1257595045219584,-0.0005938641337461803
-105.0,2.122786809147019,2.1233835040675944,-0.0005966949205755689
-104.75,2.1204023038699837,2.1210018498649057,-0.0005995459949219573
-104.5,2.118012097416535,2.1186145149676343,-0.0006024175510992436
-104.25,2.115616162450843,2.116221472236595,-0.0006053097857519063
-104.0,2.1132144714399415,2.1138226943378333,-0.0006082228978918636
-103.75,2.110806996651828,2.1114181537407557,-0.0006111570889277829
-103.5,2.108393710153538,2.109007822716243,-0.0006141125627050492
-103.25,2.1059745838092008,2.1065916733347394,-0.0006170895255386277
-103.0,2.1035495892780656,2.104169677464315,-0.0006200881862494789
-102.75,2.1011186980125105,2.101741806768711,-0.00062310875620053
-102.5,2.0986818812560193,2.099308032705354,-0.0006261514493348663
-102.25,2.0962391100411426,2.0968683265233556,-0.0006292164822130353
-102.0,2.0937903551874246,2.094422659261477,-0.0006323040740525698
-101.75,2.0913355872993122,2.091971001746077,-0.0006354144467648482
-101.5,2.0888747767640337,2.089513324589032,-0.0006385478249981702
-101.25,2.0864078937494512,2.087049598185627,-0.0006417044361759494
-101.0,2.0839349082018916,2.0845797927124297,-0.000644884510538013
-100.75,2.0814557898439436,2.0821038781251278,-0.0006480882811841226
-100.5,2.0789705081722314,2.0796218241563467,-0.0006513159841152749
-100.25,2.07647903245516,2.077133600313438,-0.00065456785827811
-100.0,2.0739813317306326,2.0746391758762406,-0.0006578441456079887
-99.75,2.0714773748037385,2.072138519894814,-0.0006611450910756211
-99.5,2.0689671302444124,2.0696316011871425,-0.0006644709427301443
-99.25,2.066450566385063,2.0671183883368136,-0.0006678219517506356
-99.0,2.063927651318175,2.0645988496906615,-0.0006711983724865256
-98.75,2.061398352893877,2.0620729533563886,-0.0006746004625117763
-98.5,2.0588626387174784,2.0595406672001504,-0.0006780284826719551
-98.25,2.056320476146981,2.057001958844115,-0.0006814826971339727
-98.0,2.053771832290549,2.0544567956639863,-0.000684963373437153
-97.75,2.0512166740039577,2.0519051447865015,-0.0006884707825438596
-97.5,2.0486549678879973,2.0493469730868927,-0.0006920051988954512
-97.25,2.0460866802858555,2.0467822471863175,-0.0006955669004620191
-97.0,2.0435117772804574,2.044210933449257,-0.000699156168799675
-96.75,2.040930224691775,2.041632997980881,-0.0007027732891060623
-96.5,2.0383419880741003,2.0390484066243757,-0.0007064185502754228
-96.25,2.035747032713286,2.036457124958243,-0.0007100922449567726
-96.0,2.033145323623945,2.0338591182935595,-0.0007137946696142983
-95.75,2.0305368255466183,2.0312543516712034,-0.0007175261245850884
-95.5,2.0279215029449023,2.028642789859043,-0.0007212869141408618
-95.25,2.02529932000254,2.0260243973490906,-0.0007250773465505844
-95.0,2.0226702406204753,2.0233991383546166,-0.0007288977341413094
-94.75,2.020034228413865,2.020766976807231,-0.0007327483933661227
-94.5,2.017391246709053,2.0181278763539203,-0.0007366296448672038
-94.25,2.0147412585405062,2.0154818003540482,-0.000740541813541995
-94.0,2.0120842266477057,2.0128287118763186,-0.0007444852286129233
-93.75,2.009420113471999,2.0101685736956956,-0.0007484602236966786
-93.5,2.0067488811534107,2.0075013482902833,-0.0007524671368726032
-93.25,2.0040704915274095,2.0048269978381668,-0.0007565063107572989
-93.0,2.0013849061216287,2.002145484214205,-0.0007605780925761252
-92.75,1.9986920861525497,1.9994567689867877,-0.0007646828342380285
-92.5,1.9959919925221326,1.996760813414544,-0.0007688208924114814
-92.25,1.9932845858144066,1.9940575784430097,-0.0007729926286030864
-92.0,1.9905698262920124,1.991347024701247,-0.0007771984092346251
-91.75,1.9878476738926958,1.988629112498421,-0.0007814386057252154
-91.5,1.985118088225756,1.9859038018203286,-0.0007857135945725791
-91.25,1.982381028568444,1.9831710523258803,-0.0007900237574363089
-91.0,1.9796364538623106,1.980430823343534,-0.0007943694812233559
-90.75,1.976884322709506,1.9776830738676807,-0.0007987511581746265
-90.5,1.9741245933690263,1.9749277625549808,-0.0008031691859544665
-90.25,1.9713572237529093,1.9721648477206486,-0.0008076239677392572
-90.0,1.9685821714223768,1.9693942873346866,-0.0008121159123097854
-89.75,1.9657993935839233,1.9666160390180698,-0.0008166454341465013
-89.5,1.9630088470853495,1.963830060038873,-0.0008212129535234425
-89.25,1.9602104884117415,1.9610363073083474,-0.0008258188966059343
-89.0,1.9574042736813921,1.9582347373769426,-0.0008304636955505096
-88.75,1.9545901586416647,1.9554253064302707,-0.0008351477886059389
-88.5,1.9517680986648003,1.9526079702850172,-0.0008398716202169254
-88.25,1.9489380487436623,1.949782684384791,-0.0008446356411286882
-88.0,1.9460999634874239,1.9469494037959192,-0.0008494403084953195
-87.75,1.943253797117191,1.94410808320318,-0.0008542860859890311
-87.5,1.9403995034615655,1.9412586769054774,-0.0008591734439118426
-87.25,1.9375370359521418,1.9384011388114522,-0.0008641028593103783
-87.0,1.9346663476189412,1.9355354224350323,-0.0008690748160911088
-86.75,1.931787391085779,1.9326614808909186,-0.0008740898051395884
-86.5,1.928900118565565,1.929779266890008,-0.0008791483244430243
-86.25,1.9260044818555357,1.9268887327347464,-0.0008842508792106241
-86.0,1.9231004323324175,1.92398983031442,-0.0008893979820026043
-85.75,1.9201879209475174,1.9210825111003758,-0.00089459015285831
-85.5,1.9172668982217465,1.9181667261411726,-0.0008998279194261105
-85.25,1.9143373142405637,1.9152424260576626,-0.000905111817098847
-85.0,1.9113991186488515,1.9123095610380019,-0.0009104423891503899
-84.75,1.9084522606457113,1.909368080832586,-0.0009158201868746385
-84.5,1.9054966889791851,1.9064179347489132,-0.000921245769728074
-84.25,1.9025323519408952,1.903459071646372,-0.0009267197054767529
-84.0,1.8995591973606085,1.9004914399309507,-0.0009322425703421899
-83.75,1.8965771726007148,1.8975149875498698,-0.0009378149491550136
-83.5,1.893586224550626,1.8945296619861351,-0.0009434374355090647
-83.25,1.8905862996210896,1.8915354102530086,-0.0009491106319190479
-83.0,1.8875773437384158,1.8885321788883986,-0.0009548351499828467
-82.75,1.8845593023386187,1.8855199139491639,-0.0009606116105451701
-82.5,1.881532120361468,1.8824985610053349,-0.0009664406438667505
-82.25,1.8784957422444497,1.8794680651342452,-0.0009723228897955405
-82.0,1.8754501119166351,1.8764283709145781,-0.0009782589979430156
-81.75,1.872395172792456,1.8733794224203184,-0.0009842496278624768
-81.5,1.8693308677653842,1.8703211632146175,-0.0009902954492333471
-81.25,1.8662571392015133,1.8672535363435598,-0.000996397142046579
-81.0,1.8631739289330418,1.8641764843298396,-0.001002555396797833
-80.75,1.8600811782516544,1.861089949166336,-0.001008770914681545
-80.5,1.856978827901802,1.8579938723095928,-0.001015044407790766
-80.25,1.8538668180738742,1.8548881946731948,-0.001021376599320556
-80.0,1.8507450883972685,1.8517728566210456,-0.001027768223777148
-79.75,1.8476135779333462,1.8486477979605367,-0.0010342200271904467
-79.5,1.8444722251682828,1.8455129579356142,-0.0010407327673314093
-79.25,1.8413209680057998,1.8423682752197346,-0.0010473072139347561
-79.0,1.838159743759786,1.8392136879087133,-0.0010539441489272328
-78.75,1.834988489146799,1.8360491335134566,-0.0010606443666576482
-78.5,1.8318071402784466,1.8328745489525837,-0.001067408674137127
-78.25,1.8286156326536493,1.8296898705449294,-0.0010742378912800277
-78.0,1.8254139011507753,1.8264950340019288,-0.0010811328511535212
-77.75,1.8222018800196502,1.8232899744198816,-0.0010880944002313875
-77.5,1.8189795028734381,1.8200746262720908,-0.0010951233986526976
-77.25,1.8157467026803906,1.8168489234008796,-0.0011022207204889334
-77.0,1.812503411755461,1.813612799009476,-0.001109387254014882
-76.75,1.8092495617517834,1.8103661856537692,-0.0011166239019857471
-76.5,1.8059850836520097,1.8071090152339326,-0.0011239315819229212
-76.25,1.802709907759508,1.803841218985911,-0.0011313112264030867
-76.0,1.799423963689411,1.800562727472768,-0.0011387637833570885
-75.75,1.7961271803595222,1.7972734705758953,-0.0011462902163730249
-75.5,1.7928194859810669,1.793973377486075,-0.00115389150500822
-75.25,1.7895008080492902,1.7906623766943985,-0.0011615686451083018
-75.0,1.7861710733338994,1.7873403959830307,-0.001169322649131388
-74.75,1.7828302078693457,1.78400736241583,-0.0011771545464842603
-74.5,1.7794781369449408,1.7806632023288027,-0.0011850653838618719
-74.25,1.7761147850948098,1.7773078413204084,-0.001193056225598621
-74.0,1.7727400760876717,1.7739412042416955,-0.001201128154023845
-73.75,1.769353932916447,1.7705632151862785,-0.0012092822698315242
-73.5,1.7659562777876887,1.7671737974801403,-0.0012175196924515408
-73.25,1.7625470321108325,1.7637728736712697,-0.0012258415604371464
-73.0,1.7591261164872611,1.760360365519117,-0.0012342490318557608
-72.75,1.7556934506991835,1.7569361939838763,-0.001242743284692871
-72.5,1.7522489536983172,1.7535002792155825,-0.001251325517265256
-72.25,1.7487925435943803,1.7500525405430212,-0.0012599969486408735
-72.0,1.7453241376433775,1.7465928964624515,-0.0012687588190740673
-71.75,1.7418436522356855,1.7431212646261338,-0.0012776123904483239
-71.5,1.7383510028839284,1.7396375618306577,-0.0012865589467292438
-71.25,1.7348461042106398,1.736141704005071,-0.0012955997944312792
-71.0,1.731328869935707,1.7326336061988008,-0.0013047362630937975
-70.75,1.727799212863594,1.7291131825693637,-0.0013139697057698019
-70.5,1.7242570448703358,1.7255803463698622,-0.0013233014995264192
-70.25,1.7207022768903029,1.7220350099362618,-0.0013327330459589337
-70.0,1.7171348189027256,1.7184770846744415,-0.0013422657717159225
-69.75,1.7135545799179808,1.71490648104702,-0.001351901129039268
-69.5,1.709961467963627,1.7113231085599427,-0.0013616405963157163
-69.25,1.7063553900701907,1.7077268757488366,-0.0013714856786459784
-69.0,1.7027362522566907,1.7041176901651138,-0.0013814379084231554
-68.75,1.699103959515902,1.7004954583618341,-0.0013914988459320377
-68.5,1.6954584157993489,1.6968600858793057,-0.0014016700799568405
-68.25,1.6917995240020214,1.6932114772304319,-0.0014119532284104785
-68.0,1.6881271859468117,1.689549535885789,-0.0014223499389773853
-67.75,1.684441302368662,1.685874164258435,-0.001432861889772985
-67.5,1.6807417728984186,1.6821852636884382,-0.001443490790019597
-67.25,1.6770284960463842,1.678482734427127,-0.0014542383807427672
-67.0,1.6733013691855627,1.6747664756210452,-0.0014651064354824772
-66.75,1.669560288534591,1.671036385295616,-0.001476096761025003
-66.5,1.6658051491403467,1.6672923603385001,-0.0014872111981534264
-66.25,1.6620358448602284,1.663534296482646,-0.0014984516224176847
-66.0,1.6582522683440994,1.6597620882890258,-0.0015098199449263827
-65.75,1.6544543110158867,1.655975629129044,-0.001521318113157255
-65.5,1.6506418630548276,1.6521748111666203,-0.0015329481117927202
-65.25,1.6468148133763572,1.648359525339931,-0.0015447119635738638
-65.0,1.6429730496126267,1.6445296613428078,-0.0015566117301810678
-64.75,1.6391164580926432,1.6406851076057796,-0.0015686495131363998
-64.5,1.635244923822027,1.6368257512767574,-0.0015808274547304269
-64.25,1.63135833046237,1.6329514782013452,-0.0015931477389752313
-64.0,1.6274565603101923,1.6290621729027763,-0.0016056125925840714
-63.75,1.6235394942754835,1.6251577185614587,-0.001618224285975245
-63.5,1.6196070118598227,1.6212379969941295,-0.0016309851343068171
-63.25,1.615658991134061,1.6173028886325986,-0.0016438974985375499
-63.0,1.6116953087155643,1.6133522725020837,-0.001656963786519361
-62.75,1.6077158397449964,1.6093860261991155,-0.0016701864541190936
-62.5,1.6037204578626418,1.605404025869012,-0.0016835680063702618
-62.25,1.5997090351842467,1.6014061461829086,-0.001697110998661877
-62.0,1.5956814422763745,1.5973922603143296,-0.0017108180379550308
-61.75,1.5916375481312597,1.5933622399152976,-0.0017246917840378906
-61.5,1.5875772201411487,1.5893159550919647,-0.001738734950816001
-61.25,1.5835003240721164,1.5852532743797532,-0.0017529503076367803
-61.0,1.5794067240373433,1.581174064718,-0.0017673406806566483
-60.75,1.575296282469841,1.5770781914240837,-0.0017819089542425726
-60.5,1.571168860094614,1.5729655181670326,-0.0017966580724184666
-60.25,1.5670243159002395,1.5688359069405895,-0.0018115910403500024
-60.0,1.562862507109854,1.5646892180357301,-0.0018267109258760517
-59.75,1.558683289151532,1.5605253100126146,-0.0018420208610825384
-59.5,1.5544865156280394,1.5563440396719634,-0.0018575240439240304
-59.25,1.5502720382859443,1.5521452620258367,-0.0018732237398924045
-59.0,1.5460397069840761,1.5479288302678111,-0.001889123283735028
-58.75,1.541789369661305,1.5436945957425317,-0.0019052260812266741
-58.5,1.5375208723036364,1.539442407914625,-0.0019215356109885118
-58.25,1.533234058910591,1.5351721143369608,-0.0019380554263697114
-58.0,1.5289287714608626,1.5308835606182412,-0.001954789157378567
-57.75,1.5246048498772256,1.5265765903899036,-0.0019717405126780108
-57.5,1.5202621319906793,1.5222510452723166,-0.0019889132816373056
-57.25,1.5159004535038054,1.5179067648402542,-0.002006311336448796
-57.0,1.5115196479533193,1.5135435865876299,-0.002023938634310607
-56.75,1.5071195466717913,1.5091613458914654,-0.0020417992196741785
-56.5,1.502699978748521,1.5047598759750842,-0.002059897226563301
-56.25,1.4982607709895341,1.5003390078704988,-0.0020782368809646456
-56.0,1.4938017478766883,1.4958985703799819,-0.0020968225032935717
-55.75,1.489322731525852,1.4914383900367882,-0.0021156585109363135
-55.5,1.4848235416441433,1.4869582910650172,-0.0021347494208738826
-55.25,1.4803039954861925,1.482458095338581,-0.002154099852388569
-55.0,1.475763907809409,1.4779376223392635,-0.002173714529854598
-54.75,1.4712030908282219,1.4733966891138446,-0.002193598285622711
-54.5,1.4666213541672655,1.468835110230258,-0.0022137560629924558
-54.25,1.4620185048134833,1.4642526977327668,-0.0022341929192835064
-54.0,1.457394347067115,1.4596492610961196,-0.0022549140290046843
-53.75,1.4527486824915423,1.4550246071786719,-0.00227592468712956
-53.5,1.4480813098619538,1.4503785401744282,-0.0022972303124744187
-53.25,1.4433920251128027,1.445710861563994,-0.002318836451191242
-53.0,1.4386806212840155,1.44102137006439,-0.00234074878037438
-52.75,1.4339468884659237,1.436309861577711,-0.0023629731117873476
-52.5,1.4291906137428743,1.4315761291385891,-0.0023855153957148545
-52.25,1.4244115811354883,1.4268199628604294,-0.0024083817249411776
-52.0,1.4196095715415211,1.422041149880387,-0.0024315783388659806
-51.75,1.4147843626752892,1.4172394743030468,-0.002455111627757578
-51.5,1.4099357290056165,1.4124147171427683,-0.0024789881371518607
-51.25,1.4050634416922638,1.4075666562646618,-0.0025032145723979937
-51.0,1.4001672685207867,1.4026950663241546,-0.0025277978033679815
-50.75,1.3952469738357844,1.3977997187051034,-0.0025527448693190014
-50.5,1.3903023184724848,1.3928803814564175,-0.002578062983932705
-50.25,1.3853330596866202,1.387936819227146,-0.0026037595405257186
-50.0,1.3803389510825386,1.3829687931999821,-0.0026298421174435482
-49.75,1.3753197425394994,1.377976061023145,-0.00265631848364567
-49.5,1.3702751801360977,1.3729583767405842,-0.0026831966044864597
-49.25,1.3652050060727583,1.367915490720461,-0.0027104846477026268
-49.0,1.3601089585922406,1.3628471495818566,-0.0027381909896160295
-48.75,1.3549867718980948,1.357753096119652,-0.0027663242215572037
-48.5,1.3498381760710023,1.3526330692275241,-0.002794893156521816
-48.25,1.3446628969829357,1.3474868038190055,-0.0028239068360698116
-48.0,1.3394606562090694,1.342314030746545,-0.0028533745374756947
-47.75,1.3342311709373702,1.3371144767185112,-0.0028833057811410434
-47.5,1.3289741538757929,1.331887864214074,-0.002913710338281028
-47.25,1.323689313157005,1.3266339113959005,-0.0029445982388953684
-47.0,1.318376352240561,1.3213523320205993,-0.0029759797800383847
-46.75,1.3130349698124428,1.3160428353468392,-0.003007865534396359
-46.5,1.307664859681882,1.3107051260410738,-0.0030402663591917456
-46.25,1.302265710675374,1.3053389040807961,-0.0030731934054220034
-46.0,1.2968372065277918,1.2999438646552446,-0.0031066581274528104
-45.75,1.2913790257705027,1.29451969806348,-0.003140672292977431
