eta,R,gamma,g0,Q
0.4,2.0,14.134725141,12.428058474333334,0.4924296396985297
0.4,2.0,14.134725141,12.454725141,0.49239745294854015
0.4,2.0,14.134725141,12.481391807666668,0.49236546675567444
0.4,2.0,14.134725141,12.508058474333334,0.4923336794689708
0.4,2.0,14.134725141,12.534725141000001,0.49230208945429654
0.4,2.0,14.134725141,12.561391807666666,0.49227069509414556
0.4,2.0,14.134725141,12.588058474333334,0.4922394947874351
0.4,2.0,14.134725141,12.614725141000001,0.4922084869493101
0.4,2.0,14.134725141,12.641391807666666,0.4921776700109454
0.4,2.0,14.134725141,12.668058474333334,0.4921470424193548
0.4,2.0,14.134725141,12.694725141000001,0.49211660263719975
0.4,2.0,14.134725141,12.721391807666667,0.4920863491426027
0.4,2.0,14.134725141,12.748058474333334,0.49205628042896193
0.4,2.0,14.134725141,12.774725141000001,0.4920263950047693
0.4,2.0,14.134725141,12.801391807666667,0.4919966913934308
0.4,2.0,14.134725141,12.828058474333334,0.49196716813308844
0.4,2.0,14.134725141,12.854725141000001,0.4919378237764465
0.4,2.0,14.134725141,12.881391807666667,0.49190865689059815
0.4,2.0,14.134725141,12.908058474333334,0.49187966605685624
0.4,2.0,14.134725141,12.934725141000001,0.4918508498705841
0.4,2.0,14.134725141,12.961391807666667,0.4918222069410317
0.4,2.0,14.134725141,12.988058474333334,0.4917937358911715
0.4,2.0,14.134725141,13.014725141000001,0.4917654353575373
0.4,2.0,14.134725141,13.041391807666667,0.49173730399006604
0.4,2.0,14.134725141,13.068058474333334,0.49170934045194087
0.4,2.0,14.134725141,13.094725141000001,0.491681543419436
0.4,2.0,14.134725141,13.121391807666667,0.4916539115817651
0.4,2.0,14.134725141,13.148058474333334,0.4916264436409304
0.4,2.0,14.134725141,13.174725141,0.49159913831157426
0.4,2.0,14.134725141,13.201391807666667,0.49157199432083304
0.4,2.0,14.134725141,13.228058474333334,0.4915450104081924
0.4,2.0,14.134725141,13.254725141000002,0.49151818532534447
0.4,2.0,14.134725141,13.281391807666667,0.4914915178360481
0.4,2.0,14.134725141,13.308058474333334,0.4914650067159896
0.4,2.0,14.134725141,13.334725141,0.49143865075264526
0.4,2.0,14.134725141,13.361391807666667,0.4914124487451475
0.4,2.0,14.134725141,13.388058474333334,0.49138639950415036
0.4,2.0,14.134725141,13.414725141,0.4913605018516988
0.4,2.0,14.134725141,13.441391807666667,0.4913347546210988
0.4,2.0,14.134725141,13.468058474333334,0.4913091566567886
0.4,2.0,14.134725141,13.494725141,0.49128370681421296
0.4,2.0,14.134725141,13.521391807666667,0.49125840395969833
0.4,2.0,14.134725141,13.548058474333335,0.4912332469703296
0.4,2.0,14.134725141,13.574725141,0.49120823473382863
0.4,2.0,14.134725141,13.601391807666667,0.4911833661484344
0.4,2.0,14.134725141,13.628058474333335,0.4911586401227844
0.4,2.0,14.134725141,13.654725141,0.4911340555757982
0.4,2.0,14.134725141,13.681391807666667,0.4911096114365619
0.4,2.0,14.134725141,13.708058474333335,0.49108530664421474
0.4,2.0,14.134725141,13.734725141,0.4910611401478359
0.4,2.0,14.134725141,13.761391807666667,0.49103711090633484
0.4,2.0,14.134725141,13.788058474333335,0.49101321788834057
0.4,2.0,14.134725141,13.814725141,0.4909894600720948
0.4,2.0,14.134725141,13.841391807666668,0.49096583644534436
0.4,2.0,14.134725141,13.868058474333335,0.49094234600523673
0.4,2.0,14.134725141,13.894725141,0.49091898775821535
0.4,2.0,14.134725141,13.921391807666668,0.49089576071991775
0.4,2.0,14.134725141,13.948058474333333,0.4908726639150736
0.4,2.0,14.134725141,13.974725141,0.49084969637740533
0.4,2.0,14.134725141,14.001391807666668,0.4908268571495288
0.4,2.0,14.134725141,14.028058474333335,0.4908041452828565
0.4,2.0,14.134725141,14.054725141,0.4907815598375006
0.4,2.0,14.134725141,14.081391807666668,0.49075909988217864
0.4,2.0,14.134725141,14.108058474333333,0.4907367644941193
0.4,2.0,14.134725141,14.134725141,0.49071455275896986
0.4,2.0,14.134725141,14.161391807666668,0.4906924637707045
0.4,2.0,14.134725141,14.188058474333335,0.49067049663153495
0.4,2.0,14.134725141,14.214725141,0.49064865045181955
0.4,2.0,14.134725141,14.241391807666668,0.4906269243499772
0.4,2.0,14.134725141,14.268058474333333,0.4906053174523988
0.4,2.0,14.134725141,14.294725141,0.4905838288933625
0.4,2.0,14.134725141,14.321391807666668,0.490562457814948
0.4,2.0,14.134725141,14.348058474333333,0.4905412033669538
0.4,2.0,14.134725141,14.374725141,0.4905200647068135
0.4,2.0,14.134725141,14.401391807666666,0.4904990409995142
0.4,2.0,14.134725141,14.428058474333334,0.4904781314175171
0.4,2.0,14.134725141,14.454725141,0.49045733514067624
0.4,2.0,14.134725141,14.481391807666668,0.49043665135616077
0.4,2.0,14.134725141,14.508058474333334,0.49041607925837677
0.4,2.0,14.134725141,14.534725141000001,0.4903956180488911
0.4,2.0,14.134725141,14.561391807666666,0.4903752669363544
0.4,2.0,14.134725141,14.588058474333334,0.4903550251364278
0.4,2.0,14.134725141,14.614725141000001,0.49033489187170737
0.4,2.0,14.134725141,14.641391807666668,0.49031486637165256
0.4,2.0,14.134725141,14.668058474333334,0.4902949478725124
0.4,2.0,14.134725141,14.694725141000001,0.49027513561725583
0.4,2.0,14.134725141,14.721391807666667,0.4902554288555
0.4,2.0,14.134725141,14.748058474333334,0.4902358268434413
0.4,2.0,14.134725141,14.774725141000001,0.4902163288437868
0.4,2.0,14.134725141,14.801391807666668,0.4901969341256857
0.4,2.0,14.134725141,14.828058474333334,0.49017764196466296
0.4,2.0,14.134725141,14.854725141000001,0.4901584516425524
0.4,2.0,14.134725141,14.881391807666667,0.4901393624474316
0.4,2.0,14.134725141,14.908058474333334,0.4901203736735574
0.4,2.0,14.134725141,14.934725141000001,0.4901014846213014
0.4,2.0,14.134725141,14.961391807666667,0.49008269459708714
0.4,2.0,14.134725141,14.988058474333334,0.490064002913328
0.4,2.0,14.134725141,15.014725141000001,0.49004540888836506
0.4,2.0,14.134725141,15.041391807666667,0.49002691184640634
0.4,2.0,14.134725141,15.068058474333334,0.490008511117467
0.4,2.0,14.134725141,15.094725141000001,0.48999020603730914
0.4,2.0,14.134725141,15.121391807666667,0.48997199594738383
0.4,2.0,14.134725141,15.148058474333334,0.4899538801947723
0.4,2.0,14.134725141,15.174725141,0.48993585813212903
0.4,2.0,14.134725141,15.201391807666667,0.4899179291176252
0.4,2.0,14.134725141,15.228058474333334,0.48990009251489225
0.4,2.0,14.134725141,15.254725141000002,0.4898823476929664
0.4,2.0,14.134725141,15.281391807666667,0.4898646940262344
0.4,2.0,14.134725141,15.308058474333334,0.48984713089437926
0.4,2.0,14.134725141,15.334725141,0.48982965768232684
0.4,2.0,14.134725141,15.361391807666667,0.48981227378019243
0.4,2.0,14.134725141,15.388058474333334,0.4897949785832296
0.4,2.0,14.134725141,15.414725141000002,0.48977777149177815
0.4,2.0,14.134725141,15.441391807666667,0.48976065191121276
0.4,2.0,14.134725141,15.468058474333334,0.48974361925189264
0.4,2.0,14.134725141,15.494725141,0.4897266729291122
0.4,2.0,14.134725141,15.521391807666667,0.4897098123630518
0.4,2.0,14.134725141,15.548058474333335,0.4896930369787283
0.4,2.0,14.134725141,15.574725141000002,0.4896763462059475
0.4,2.0,14.134725141,15.601391807666667,0.48965973947925706
0.4,2.0,14.134725141,15.628058474333335,0.48964321623789847
0.4,2.0,14.134725141,15.654725141,0.48962677592576115
0.4,2.0,14.134725141,15.681391807666667,0.4896104179913366
0.4,2.0,14.134725141,15.708058474333335,0.4895941418876727
0.4,2.0,14.134725141,15.734725141,0.4895779470723291
0.4,2.0,14.134725141,15.761391807666667,0.4895618330073323
0.4,2.0,14.134725141,15.788058474333335,0.4895457991591329
0.4,2.0,14.134725141,15.814725141,0.4895298449985609
0.4,2.0,14.134725141,15.841391807666668,0.48951397000078345
0.4,2.0,14.134725141,15.868058474333335,0.48949817364526266
0.4,2.0,14.134725141,15.894725141,0.4894824554157134
0.4,2.0,14.134725141,15.921391807666668,0.48946681480006177
0.4,2.0,14.134725141,15.948058474333333,0.4894512512904046
0.4,2.0,14.134725141,15.974725141,0.48943576438296843
0.4,2.0,14.134725141,16.001391807666668,0.4894203535780691
0.4,2.0,14.134725141,16.028058474333335,0.48940501838007383
0.4,2.0,14.134725141,16.054725141000002,0.48938975829736
0.4,2.0,14.134725141,16.081391807666666,0.4893745728422778
0.4,2.0,14.134725141,16.108058474333333,0.48935946153111115
0.4,2.0,14.134725141,16.134725141,0.4893444238840406
0.4,2.0,21.022039639,19.022039639,0.4880670099962098
0.4,2.0,21.022039639,19.048706305666666,0.48805781301406187
0.4,2.0,21.022039639,19.075372972333334,0.48804865413891907
0.4,2.0,21.022039639,19.102039638999997,0.4880395331612288
0.4,2.0,21.022039639,19.128706305666665,0.48803044987287175
0.4,2.0,21.022039639,19.155372972333332,0.4880214040671519
0.4,2.0,21.022039639,19.182039639,0.48801239553878395
0.4,2.0,21.022039639,19.208706305666666,0.4880034240838816
0.4,2.0,21.022039639,19.235372972333334,0.4879944894999468
0.4,2.0,21.022039639,19.262039638999997,0.48798559158585847
0.4,2.0,21.022039639,19.288706305666665,0.48797673014186077
0.4,2.0,21.022039639,19.315372972333332,0.4879679049695521
0.4,2.0,21.022039639,19.342039639,0.48795911587187496
0.4,2.0,21.022039639,19.368706305666667,0.48795036265310376
0.4,2.0,21.022039639,19.395372972333334,0.48794164511883525
0.4,2.0,21.022039639,19.422039638999998,0.48793296307597706
0.4,2.0,21.022039639,19.448706305666665,0.4879243163327374
0.4,2.0,21.022039639,19.475372972333332,0.4879157046986151
0.4,2.0,21.022039639,19.502039639,0.487907127984388
0.4,2.0,21.022039639,19.528706305666667,0.48789858600210423
0.4,2.0,21.022039639,19.555372972333334,0.4878900785650704
0.4,2.0,21.022039639,19.582039638999998,0.4878816054878431
0.4,2.0,21.022039639,19.608706305666665,0.4878731665862178
0.4,2.0,21.022039639,19.635372972333332,0.4878647616772193
0.4,2.0,21.022039639,19.662039639,0.4878563905790923
0.4,2.0,21.022039639,19.688706305666667,0.48784805311129054
0.4,2.0,21.022039639,19.715372972333334,0.48783974909446876
0.4,2.0,21.022039639,19.742039638999998,0.48783147835047236
0.4,2.0,21.022039639,19.768706305666665,0.48782324070232735
0.4,2.0,21.022039639,19.795372972333332,0.48781503597423204
0.4,2.0,21.022039639,19.822039639,0.4878068639915474
0.4,2.0,21.022039639,19.848706305666667,0.4877987245807876
0.4,2.0,21.022039639,19.87537297233333,0.4877906175696111
0.4,2.0,21.022039639,19.902039638999998,0.48778254278681193
0.4,2.0,21.022039639,19.928706305666665,0.4877745000623103
0.4,2.0,21.022039639,19.955372972333333,0.48776648922714366
0.4,2.0,21.022039639,19.982039639,0.48775851011345867
0.4,2.0,21.022039639,20.008706305666667,0.48775056255450144
0.4,2.0,21.022039639,20.03537297233333,0.48774264638460996
0.4,2.0,21.022039639,20.062039638999998,0.48773476143920536
0.4,2.0,21.022039639,20.088706305666665,0.48772690755478204
0.4,2.0,21.022039639,20.115372972333333,0.4877190845689015
0.4,2.0,21.022039639,20.142039639,0.48771129232018273
0.4,2.0,21.022039639,20.168706305666667,0.48770353064829364
0.4,2.0,21.022039639,20.19537297233333,0.4876957993939446
0.4,2.0,21.022039639,20.222039639,0.487688098398878
0.4,2.0,21.022039639,20.248706305666666,0.4876804275058622
0.4,2.0,21.022039639,20.275372972333333,0.4876727865586827
0.4,2.0,21.022039639,20.302039639,0.48766517540213444
0.4,2.0,21.022039639,20.328706305666664,0.48765759388201396
0.4,2.0,21.022039639,20.35537297233333,0.4876500418451116
0.4,2.0,21.022039639,20.382039639,0.48764251913920414
0.4,2.0,21.022039639,20.408706305666666,0.48763502561304733
0.4,2.0,21.022039639,20.435372972333333,0.48762756111636707
0.4,2.0,21.022039639,20.462039639,0.4876201254998541
0.4,2.0,21.022039639,20.488706305666668,0.48761271861515465
0.4,2.0,21.022039639,20.51537297233333,0.4876053403148646
0.4,2.0,21.022039639,20.542039639,0.4875979904525206
0.4,2.0,21.022039639,20.568706305666666,0.4875906688825951
0.4,2.0,21.022039639,20.595372972333333,0.48758337546048675
0.4,2.0,21.022039639,20.622039639,0.48757611004251533
0.4,2.0,21.022039639,20.648706305666664,0.48756887248591385
0.4,2.0,21.022039639,20.67537297233333,0.4875616626488214
0.4,2.0,21.022039639,20.702039639,0.4875544803902767
0.4,2.0,21.022039639,20.728706305666666,0.48754732557021135
0.4,2.0,21.022039639,20.755372972333333,0.487540198049443
0.4,2.0,21.022039639,20.782039639,0.48753309768966807
0.4,2.0,21.022039639,20.808706305666664,0.48752602435345604
0.4,2.0,21.022039639,20.83537297233333,0.487518977904242
0.4,2.0,21.022039639,20.862039639,0.48751195820632126
0.4,2.0,21.022039639,20.888706305666666,0.48750496512484115
0.4,2.0,21.022039639,20.915372972333333,0.4874979985257965
0.4,2.0,21.022039639,20.942039639,0.4874910582760221
0.4,2.0,21.022039639,20.968706305666664,0.48748414424318653
0.4,2.0,21.022039639,20.99537297233333,0.48747725629578637
0.4,2.0,21.022039639,21.022039639,0.48747039430313965
0.4,2.0,21.022039639,21.048706305666666,0.4874635581353795
0.4,2.0,21.022039639,21.075372972333334,0.4874567476634491
0.4,2.0,21.022039639,21.102039638999997,0.48744996275909425
0.4,2.0,21.022039639,21.128706305666665,0.48744320329485824
0.4,2.0,21.022039639,21.155372972333332,0.48743646914407596
0.4,2.0,21.022039639,21.182039639,0.4874297601808675
0.4,2.0,21.022039639,21.208706305666666,0.4874230762801329
0.4,2.0,21.022039639,21.235372972333334,0.48741641731754604
0.4,2.0,21.022039639,21.262039639,0.48740978316954886
0.4,2.0,21.022039639,21.288706305666665,0.48740317371334585
0.4,2.0,21.022039639,21.315372972333332,0.48739658882689857
0.4,2.0,21.022039639,21.342039639,0.48739002838891976
0.4,2.0,21.022039639,21.368706305666667,0.4873834922788681
0.4,2.0,21.022039639,21.395372972333334,0.4873769803769422
0.4,2.0,21.022039639,21.422039638999998,0.48737049256407583
0.4,2.0,21.022039639,21.448706305666665,0.4873640287219321
0.4,2.0,21.022039639,21.475372972333332,0.48735758873289864
0.4,2.0,21.022039639,21.502039639,0.48735117248008125
0.4,2.0,21.022039639,21.528706305666667,0.4873447798472995
0.4,2.0,21.022039639,21.555372972333334,0.48733841071908196
0.4,2.0,21.022039639,21.582039638999998,0.4873320649806598
0.4,2.0,21.022039639,21.608706305666665,0.48732574251796207
0.4,2.0,21.022039639,21.635372972333332,0.4873194432176115
0.4,2.0,21.022039639,21.662039639,0.48731316696691823
0.4,2.0,21.022039639,21.688706305666667,0.4873069136538757
0.4,2.0,21.022039639,21.715372972333334,0.48730068316715547
0.4,2.0,21.022039639,21.742039638999998,0.4872944753961016
0.4,2.0,21.022039639,21.768706305666665,0.4872882902307273
0.4,2.0,21.022039639,21.795372972333332,0.4872821275617086
0.4,2.0,21.022039639,21.822039639,0.48727598728038024
0.4,2.0,21.022039639,21.848706305666667,0.487269869278731
0.4,2.0,21.022039639,21.87537297233333,0.48726377344939903
0.4,2.0,21.022039639,21.902039638999998,0.48725769968566623
0.4,2.0,21.022039639,21.928706305666665,0.4872516478814558
0.4,2.0,21.022039639,21.955372972333333,0.487245617931325
0.4,2.0,21.022039639,21.982039639,0.4872396097304621
0.4,2.0,21.022039639,22.008706305666667,0.4872336231746821
0.4,2.0,21.022039639,22.035372972333334,0.4872276581604214
0.4,2.0,21.022039639,22.062039638999998,0.4872217145847339
0.4,2.0,21.022039639,22.088706305666665,0.4872157923452861
0.4,2.0,21.022039639,22.115372972333333,0.4872098913403538
0.4,2.0,21.022039639,22.142039639,0.4872040114688162
0.4,2.0,21.022039639,22.168706305666667,0.4871981526301532
0.4,2.0,21.022039639,22.19537297233333,0.48719231472443947
0.4,2.0,21.022039639,22.222039639,0.48718649765234256
0.4,2.0,21.022039639,22.248706305666666,0.4871807013151158
0.4,2.0,21.022039639,22.275372972333333,0.48717492561459663
0.4,2.0,21.022039639,22.302039639,0.48716917045320135
0.4,2.0,21.022039639,22.328706305666667,0.48716343573392085
0.4,2.0,21.022039639,22.35537297233333,0.48715772136031715
0.4,2.0,21.022039639,22.382039639,0.4871520272365193
0.4,2.0,21.022039639,22.408706305666666,0.4871463532672185
0.4,2.0,21.022039639,22.435372972333333,0.4871406993576662
0.4,2.0,21.022039639,22.462039639,0.4871350654136676
0.4,2.0,21.022039639,22.488706305666668,0.4871294513415796
0.4,2.0,21.022039639,22.51537297233333,0.4871238570483062
0.4,2.0,21.022039639,22.542039639,0.48711828244129496
0.4,2.0,21.022039639,22.568706305666666,0.487112727428533
0.4,2.0,21.022039639,22.595372972333333,0.48710719191854335
0.4,2.0,21.022039639,22.622039639,0.4871016758203812
0.4,2.0,21.022039639,22.648706305666664,0.4870961790436303
0.4,2.0,21.022039639,22.67537297233333,0.48709070149839884
0.4,2.0,21.022039639,22.702039639,0.4870852430953164
0.4,2.0,21.022039639,22.728706305666666,0.48707980374553
0.4,2.0,21.022039639,22.755372972333333,0.48707438336070075
0.4,2.0,21.022039639,22.782039639,0.48706898185299974
0.4,2.0,21.022039639,22.808706305666668,0.48706359913510544
0.4,2.0,21.022039639,22.83537297233333,0.48705823512019925
0.4,2.0,21.022039639,22.862039639,0.4870528897219627
0.4,2.0,21.022039639,22.888706305666666,0.4870475628545736
0.4,2.0,21.022039639,22.915372972333333,0.4870422544327028
0.4,2.0,21.022039639,22.942039639,0.48703696437151084
0.4,2.0,21.022039639,22.968706305666664,0.48703169258664486
0.4,2.0,21.022039639,22.99537297233333,0.4870264389942341
0.4,2.0,21.022039639,23.022039639,0.48702120351088823
0.4,2.0,25.01085758,23.01085758,0.48702339669214995
0.4,2.0,25.01085758,23.037524246666667,0.4870181716861632
0.4,2.0,25.01085758,23.064190913333334,0.48701296465839833
0.4,2.0,25.01085758,23.090857579999998,0.4870077755266872
0.4,2.0,25.01085758,23.117524246666665,0.48700260420933034
0.4,2.0,25.01085758,23.144190913333333,0.4869974506250922
0.4,2.0,25.01085758,23.17085758,0.4869923146931993
0.4,2.0,25.01085758,23.197524246666667,0.48698719633333726
0.4,2.0,25.01085758,23.224190913333334,0.48698209546564586
0.4,2.0,25.01085758,23.250857579999998,0.4869770120107183
0.4,2.0,25.01085758,23.277524246666665,0.48697194588959647
0.4,2.0,25.01085758,23.304190913333333,0.4869668970237687
0.4,2.0,25.01085758,23.33085758,0.48696186533516633
0.4,2.0,25.01085758,23.357524246666667,0.48695685074616096
0.4,2.0,25.01085758,23.384190913333335,0.4869518531795615
0.4,2.0,25.01085758,23.41085758,0.48694687255861124
0.4,2.0,25.01085758,23.437524246666666,0.48694190880698446
0.4,2.0,25.01085758,23.464190913333333,0.48693696184878404
0.4,2.0,25.01085758,23.49085758,0.48693203160853893
0.4,2.0,25.01085758,23.517524246666667,0.4869271180112003
0.4,2.0,25.01085758,23.544190913333335,0.486922220982139
0.4,2.0,25.01085758,23.57085758,0.4869173404471437
0.4,2.0,25.01085758,23.597524246666666,0.4869124763324167
0.4,2.0,25.01085758,23.624190913333333,0.4869076285645722
0.4,2.0,25.01085758,23.65085758,0.486902797070633
0.4,2.0,25.01085758,23.677524246666668,0.4868979817780283
0.4,2.0,25.01085758,23.704190913333335,0.4868931826145902
0.4,2.0,25.01085758,23.73085758,0.48688839950855173
0.4,2.0,25.01085758,23.757524246666666,0.4868836323885439
0.4,2.0,25.01085758,23.784190913333333,0.4868788811835931
0.4,2.0,25.01085758,23.81085758,0.48687414582311817
0.4,2.0,25.01085758,23.837524246666668,0.4868694262369291
0.4,2.0,25.01085758,23.86419091333333,0.4868647223552219
0.4,2.0,25.01085758,23.89085758,0.486860034108579
0.4,2.0,25.01085758,23.917524246666666,0.48685536142796454
0.4,2.0,25.01085758,23.944190913333333,0.4868507042447228
0.4,2.0,25.01085758,23.97085758,0.4868460624905756
0.4,2.0,25.01085758,23.997524246666668,0.4868414360976197
0.4,2.0,25.01085758,24.02419091333333,0.4868368249983243
0.4,2.0,25.01085758,24.05085758,0.48683222912552854
0.4,2.0,25.01085758,24.077524246666666,0.4868276484124396
0.4,2.0,25.01085758,24.104190913333333,0.4868230827926291
0.4,2.0,25.01085758,24.13085758,0.48681853220003257
0.4,2.0,25.01085758,24.157524246666668,0.48681399656894514
0.4,2.0,25.01085758,24.18419091333333,0.48680947583402046
0.4,2.0,25.01085758,24.21085758,0.48680496993026795
0.4,2.0,25.01085758,24.237524246666666,0.48680047879304994
0.4,2.0,25.01085758,24.264190913333334,0.48679600235808096
0.4,2.0,25.01085758,24.29085758,0.48679154056142354
0.4,2.0,25.01085758,24.317524246666665,0.486787093339487
0.4,2.0,25.01085758,24.344190913333332,0.4867826606290255
0.4,2.0,25.01085758,24.37085758,0.4867782423671345
0.4,2.0,25.01085758,24.397524246666666,0.4867738384912503
0.4,2.0,25.01085758,24.424190913333334,0.4867694489391459
0.4,2.0,25.01085758,24.45085758,0.486765073648931
0.4,2.0,25.01085758,24.47752424666667,0.48676071255904774
0.4,2.0,25.01085758,24.504190913333332,0.48675636560826974
0.4,2.0,25.01085758,24.53085758,0.4867520327356999
0.4,2.0,25.01085758,24.557524246666667,0.4867477138807681
0.4,2.0,25.01085758,24.584190913333334,0.48674340898322893
0.4,2.0,25.01085758,24.61085758,0.4867391179831596
0.4,2.0,25.01085758,24.637524246666665,0.4867348408209585
0.4,2.0,25.01085758,24.664190913333332,0.48673057743734244
0.4,2.0,25.01085758,24.69085758,0.48672632777334474
0.4,2.0,25.01085758,24.717524246666667,0.4867220917703134
0.4,2.0,25.01085758,24.744190913333334,0.48671786936990913
0.4,2.0,25.01085758,24.77085758,0.4867136605141035
0.4,2.0,25.01085758,24.797524246666665,0.48670946514517566
0.4,2.0,25.01085758,24.824190913333332,0.48670528320571294
0.4,2.0,25.01085758,24.85085758,0.48670111463860605
0.4,2.0,25.01085758,24.877524246666667,0.48669695938704916
0.4,2.0,25.01085758,24.904190913333334,0.48669281739453707
0.4,2.0,25.01085758,24.93085758,0.48668868860486364
0.4,2.0,25.01085758,24.957524246666665,0.48668457296212
0.4,2.0,25.01085758,24.984190913333332,0.4866804704106916
0.4,2.0,25.01085758,25.01085758,0.4866763808952584
0.4,2.0,25.01085758,25.037524246666667,0.48667230436079095
0.4,2.0,25.01085758,25.064190913333334,0.4866682407525497
0.4,2.0,25.01085758,25.090857579999998,0.4866641900160829
0.4,2.0,25.01085758,25.117524246666665,0.4866601520972247
0.4,2.0,25.01085758,25.144190913333333,0.4866561269420937
0.4,2.0,25.01085758,25.17085758,0.4866521144970906
0.4,2.0,25.01085758,25.197524246666667,0.4866481147088969
0.4,2.0,25.01085758,25.224190913333334,0.486644127524473
0.4,2.0,25.01085758,25.25085758,0.4866401528910563
0.4,2.0,25.01085758,25.277524246666665,0.4866361907561596
0.4,2.0,25.01085758,25.304190913333333,0.4866322410675696
0.4,2.0,25.01085758,25.33085758,0.4866283037733447
0.4,2.0,25.01085758,25.357524246666667,0.4866243788218137
0.4,2.0,25.01085758,25.384190913333335,0.48662046616157406
0.4,2.0,25.01085758,25.41085758,0.48661656574148987
0.4,2.0,25.01085758,25.437524246666666,0.486612677510691
0.4,2.0,25.01085758,25.464190913333333,0.4866088014185704
0.4,2.0,25.01085758,25.49085758,0.48660493741478333
0.4,2.0,25.01085758,25.517524246666667,0.48660108544924535
0.4,2.0,25.01085758,25.544190913333335,0.48659724547213057
0.4,2.0,25.01085758,25.57085758,0.4865934174338706
0.4,2.0,25.01085758,25.597524246666666,0.4865896012851524
0.4,2.0,25.01085758,25.624190913333333,0.48658579697691684
0.4,2.0,25.01085758,25.65085758,0.4865820044603574
0.4,2.0,25.01085758,25.677524246666668,0.486578223686918
0.4,2.0,25.01085758,25.704190913333335,0.4865744546082925
0.4,2.0,25.01085758,25.73085758,0.4865706971764222
0.4,2.0,25.01085758,25.757524246666666,0.48656695134349476
0.4,2.0,25.01085758,25.784190913333333,0.48656321706194233
0.4,2.0,25.01085758,25.81085758,0.4865594942844407
0.4,2.0,25.01085758,25.837524246666668,0.48655578296390706
0.4,2.0,25.01085758,25.86419091333333,0.4865520830534994
0.4,2.0,25.01085758,25.89085758,0.48654839450661397
0.4,2.0,25.01085758,25.917524246666666,0.48654471727688464
0.4,2.0,25.01085758,25.944190913333333,0.4865410513181813
0.4,2.0,25.01085758,25.97085758,0.4865373965846083
0.4,2.0,25.01085758,25.997524246666668,0.4865337530305025
0.4,2.0,25.01085758,26.024190913333335,0.48653012061043327
0.4,2.0,25.01085758,26.05085758,0.48652649927919994
0.4,2.0,25.01085758,26.077524246666666,0.4865228889918301
0.4,2.0,25.01085758,26.104190913333333,0.4865192897035792
0.4,2.0,25.01085758,26.13085758,0.4865157013699291
0.4,2.0,25.01085758,26.157524246666668,0.48651212394658594
0.4,2.0,25.01085758,26.18419091333333,0.48650855738947923
0.4,2.0,25.01085758,26.21085758,0.4865050016547604
0.4,2.0,25.01085758,26.237524246666666,0.4865014566988021
0.4,2.0,25.01085758,26.264190913333334,0.48649792247819557
0.4,2.0,25.01085758,26.29085758,0.48649439894975055
0.4,2.0,25.01085758,26.317524246666668,0.4864908860704931
0.4,2.0,25.01085758,26.344190913333332,0.4864873837976654
0.4,2.0,25.01085758,26.37085758,0.48648389208872295
0.4,2.0,25.01085758,26.397524246666666,0.4864804109013342
0.4,2.0,25.01085758,26.424190913333334,0.48647694019337945
0.4,2.0,25.01085758,26.45085758,0.48647347992294937
0.4,2.0,25.01085758,26.47752424666667,0.4864700300483433
0.4,2.0,25.01085758,26.504190913333332,0.48646659052806823
0.4,2.0,25.01085758,26.53085758,0.48646316132083844
0.4,2.0,25.01085758,26.557524246666667,0.4864597423855728
0.4,2.0,25.01085758,26.584190913333334,0.48645633368139446
0.4,2.0,25.01085758,26.61085758,0.4864529351676297
0.4,2.0,25.01085758,26.637524246666665,0.48644954680380614
0.4,2.0,25.01085758,26.664190913333332,0.486446168549652
0.4,2.0,25.01085758,26.69085758,0.48644280036509474
0.4,2.0,25.01085758,26.717524246666667,0.48643944221026
0.4,2.0,25.01085758,26.744190913333334,0.48643609404547056
0.4,2.0,25.01085758,26.77085758,0.4864327558312443
0.4,2.0,25.01085758,26.79752424666667,0.4864294275282946
0.4,2.0,25.01085758,26.824190913333332,0.4864261090975274
0.4,2.0,25.01085758,26.85085758,0.4864228005000416
0.4,2.0,25.01085758,26.877524246666667,0.4864195016971272
0.4,2.0,25.01085758,26.904190913333334,0.48641621265026413
0.4,2.0,25.01085758,26.93085758,0.4864129333211212
0.4,2.0,25.01085758,26.957524246666665,0.4864096636715552
0.4,2.0,25.01085758,26.984190913333332,0.4864064036636096
0.4,2.0,25.01085758,27.01085758,0.4864031532595136
